harris,,local_laplacian,,unsharp,,bilateral_grid,,camera_pipe,,nl_means,,stencil_chain,,iir_blur,,interpolate,,max_filter,
ours,baseline,ours,baseline,ours,baseline,ours,baseline,ours,baseline,ours,baseline,ours,baseline,ours,baseline,ours,baseline,ours,baseline
2.33719,2.30147,70.3991,71.6888,3.92193,4.068,8.73164,8.91604,7.49255,7.41018,13.3459,12.6399,15.9951,16.23,0.971986,0.973711,25.3477,25.6898,177.34,180.191
1.59535,1.61713,77.8661,74.72,4.37497,4.1946,8.44332,8.54409,7.11466,7.16736,14.7644,14.8004,16.0723,15.2667,1.02935,1.03507,28.2107,27.9038,200.278,199.354
3.54682,3.33429,81.762,79.9596,3.91655,3.87766,11.1895,11.2443,8.42204,8.57976,12.7843,14.8703,25.0937,24.4242,0.989135,0.99845,25.9143,25.5683,191.947,196.191
2.07676,2.03573,65.8842,66.8865,3.12225,3.21527,13.3783,12.8608,12.9927,14.3176,9.31458,9.35144,14.8473,14.7163,0.986761,0.963868,27.5617,26.4428,122.296,123.117
1.63279,1.64218,78.3394,77.4378,2.43961,2.4511,8.04406,8.01215,18.2709,18.1458,26.2133,26.1934,12.492,12.5378,0.971449,0.985622,44.9921,45.5787,114.492,113.763
2.1467,2.20584,71.9271,71.274,2.51407,2.55761,7.51861,7.41672,7.43524,7.42816,25.4104,25.3184,15.0651,15.2524,0.926073,0.93713,30.4959,31.0402,110.472,110.035
1.72293,1.75423,88.2459,86.6331,3.23483,2.97552,9.12064,9.07632,17.188,18.9165,14.8175,14.7183,16.568,16.8042,0.95799,0.970639,32.3783,29.369,336.372,330.212
1.84345,1.83296,102.952,100.703,3.08651,3.08515,8.8438,8.79194,10.02,10.1484,22.5089,21.5399,15.2002,15.3482,1.10959,1.10764,25.6952,25.7127,224.987,225.609
1.93885,1.90266,67.5101,69.8584,4.54802,4.435,8.70136,8.56849,11.1917,11.2651,16.1971,14.0225,14.9476,14.9471,1.01829,1.01161,29.4748,30.0422,109.838,111.266
3.93163,3.96978,77.1055,77.6177,4.38314,4.42895,8.39893,8.86556,11.9317,12.2569,10.0213,12.3996,16.6405,16.3791,1.03617,1.03777,33.9524,30.3725,102.869,101.017
2.83207,2.75169,70.1523,69.4657,4.46973,4.49178,8.22076,8.10989,7.20232,7.19849,11.6971,12.5331,13.4056,14.9325,0.965776,0.977033,31.0992,30.4057,179.255,176.118
2.40886,2.10679,78.8443,79.0918,3.6717,3.77805,8.63272,8.72645,7.42688,7.26251,17.6524,18.088,14.9544,14.865,0.976101,0.971614,26.0296,25.5115,195.798,193.065
2.35326,2.27884,69.2151,69.4707,2.5552,2.56416,8.71412,8.61626,7.54763,7.49025,11.0467,11.1234,18.4577,19.249,0.994714,0.990018,28.9893,27.8189,122.551,119.629
1.97771,1.78103,84.5452,87.7298,3.54097,3.19615,9.86866,9.79092,7.07489,7.13989,12.3238,12.4889,17.389,15.6441,0.987815,0.981459,26.6077,26.432,121.16,122.406
3.05893,3.06715,71.8378,71.7338,2.88477,2.84534,8.80693,8.79407,6.61365,6.67664,30.3561,30.2874,34.5303,34.643,0.94785,0.949734,29.2562,28.8221,154.965,154.348
1.54025,1.61224,80.181,76.72,2.84995,2.85844,7.84159,7.95292,12.221,12.674,11.7406,11.5922,36.0021,35.1649,0.977416,0.984839,25.3174,26.6848,161.877,165.207
2.3674,2.33274,52.5715,52.4038,3.07387,3.08577,8.80583,8.90206,10.2493,10.4121,14.0825,13.8187,26.7911,28.2226,0.986854,0.99034,28.5884,27.7851,157.827,162.033
1.47127,1.45123,70.4794,69.4228,5.65567,5.75865,7.55795,7.52607,7.34873,7.20691,22.4009,21.966,24.8741,25.7013,0.987933,0.977139,29.3776,28.3416,114.937,113.559
3.48791,3.48458,112.187,110.796,4.20554,4.20367,8.29734,7.90522,10.5115,10.2876,18.6218,17.9669,16.4028,15.7559,1.00773,1.01957,30.0067,29.7024,170.454,167.354
1.83196,1.71704,74.894,74.9922,2.92638,2.99144,12.8253,12.8109,7.84946,7.37571,16.5897,16.4582,18.7528,17.3272,1.02376,1.01414,25.922,26.0995,289.317,293.348
1.84058,1.78137,68.1272,69.7649,2.80897,2.63062,8.86166,8.76359,6.64677,6.90261,13.857,13.3418,14.4194,14.2487,0.964905,0.958208,25.0276,26.712,130.392,129.826
2.63057,2.40311,91.6125,91.9983,3.0174,2.99952,8.674,8.5495,11.0535,11.3859,31.6458,31.0147,14.4565,14.2925,1.01679,1.01833,26.5512,25.1362,108.179,106.689
2.1713,2.14406,71.514,66.368,2.40866,2.39151,10.9924,11.0535,7.27949,7.31348,21.0957,20.8514,18.2718,19.6064,1.05786,1.04205,32.2717,31.8218,153.623,152.738
1.91334,1.94848,68.3805,69.5816,3.95556,3.92517,8.78079,8.57556,8.53832,8.68327,10.7757,10.9072,14.8164,15.4444,1.01846,1.01806,25.9545,24.8172,102.971,104.206
2.26991,2.33115,71.5883,68.6725,4.52494,4.70659,8.12127,8.13653,15.7223,14.4474,10.4424,10.1529,22.569,22.5145,0.975872,0.977344,26.0295,24.0031,173.739,184.83
1.92987,1.93214,73.1121,76.0681,3.42116,3.41026,9.54727,9.56255,9.9843,9.81858,15.2672,15.7959,23.9502,23.0355,0.987139,0.9906,30.095,31.038,183.842,182.281
2.67633,2.73705,64.9966,69.6398,3.45876,3.47497,9.42499,9.15796,11.5559,10.3325,12.601,12.9233,14.3154,15.219,0.978021,0.980221,26.1662,26.6463,121.381,120.584
2.39976,2.32485,86.5243,87.8296,4.08854,4.07403,8.08822,8.02061,9.26438,8.76148,12.9724,13.5894,14.9122,14.6536,0.989169,0.985025,33.1248,32.722,221.108,221.455
2.20025,2.34,69.7995,69.2482,3.48844,3.508,7.38509,7.42205,16.2473,14.2798,13.4506,14.5658,26.2094,25.748,0.990131,0.994507,26.9463,27.0898,171.395,170.691
4.085,4.04065,84.6021,85.2396,3.36562,3.34807,10.9201,11.0263,6.98104,6.8813,17.0599,16.9679,20.2202,17.7358,0.997808,0.991907,28.592,28.294,179.34,182.444
2.55344,2.3017,75.1346,74.3433,2.70656,2.72094,9.65686,9.84538,9.79619,10.3109,12.2188,12.2764,14.3013,14.1788,1.03032,1.02826,26.0942,26.1029,166.307,158.927
1.40405,1.3974,57.6266,55.6009,2.60346,2.65304,8.32717,8.426,5.99379,6.04727,10.8119,11.746,16.7777,15.7619,1.1862,1.20802,24.4048,25.5119,151.963,153.145
2.00271,1.97484,72.0643,67.3207,2.99253,3.00856,7.38805,7.25518,7.92105,8.17518,8.63919,8.4791,13.6009,14.5252,0.974832,0.967197,25.0421,24.7227,154.243,156.589
2.62673,2.1649,70.5537,74.4892,4.9868,5.05606,11.1049,11.0336,7.27457,7.29353,16.1037,15.9369,16.2235,16.2234,0.987881,0.971133,26.6525,24.7183,123.15,121.086
2.24123,2.28816,66.5612,63.6336,2.71249,2.71344,8.54382,8.99775,6.19746,5.8123,10.2868,10.3753,15.9359,15.8625,1.02286,1.02781,26.2686,27.3199,149.421,150.726
2.10046,1.99666,102.968,103.387,3.46085,3.54917,9.27438,9.07313,6.51848,6.39563,24.1093,23.9919,18.8877,19.3025,0.99976,0.993749,24.4089,25.8,175.634,173.803
2.44638,2.53349,71.0602,71.7208,4.60674,4.50487,8.62287,8.95995,13.1314,12.9421,10.8408,11.2418,23.7652,23.4841,0.974617,0.980846,28.2583,29.8768,222.348,215.245
2.45521,2.4607,74.4082,80.1627,3.26015,3.26266,7.42289,7.30253,13.2567,12.9075,13.6003,13.9213,14.5825,14.3575,0.927366,0.935611,30.2063,28.579,194.547,196.247
2.1447,2.10262,77.5137,76.6551,4.53162,4.73534,9.73339,9.55001,7.17763,7.26347,33.4293,33.8501,14.8525,15.6716,1.03418,1.03837,26.1105,24.4687,214.845,219.082
1.77022,1.7982,76.7427,76.9052,4.33176,4.48642,8.54699,8.62523,8.72444,8.56953,11.3575,11.2463,15.8873,16.4792,1.00791,1.0004,26.5274,26.4916,146.073,145.966
2.36239,2.3416,68.0111,68.4656,2.52016,2.53619,7.87403,7.93171,6.2451,6.25317,29.9556,29.7074,25.4893,23.1678,1.0234,1.01344,25.565,23.9774,113.101,110.651
2.15131,2.13318,51.1323,50.1943,3.61628,3.54759,8.19716,8.48788,6.57793,6.63809,9.79015,9.75139,21.6241,21.2024,0.999405,0.99802,24.8115,26.4167,180.902,179.837
2.11709,2.1959,69.1867,71.4596,2.99629,2.99103,9.38317,9.36764,9.96116,10.1472,9.7889,10.2302,23.2807,22.5348,0.993017,1.00702,33.3966,32.0552,165.079,162.66
2.29162,2.15628,86.218,84.7504,6.26435,6.35319,9.04385,8.83308,13.0624,13.1726,14.5607,15.5605,34.1175,33.9922,0.995253,0.982801,31.1351,33.3804,198.51,180.462
1.89549,1.66233,77.6628,75.9809,2.96874,2.88489,11.4417,10.813,14.045,14.0458,12.7915,13.0625,24.6351,23.8686,1.01594,1.02781,29.4331,30.0323,129.962,132.029
1.95596,2.04274,62.6459,67.4832,4.08478,4.00745,8.88039,8.43023,8.41999,8.64038,10.8629,10.8188,20.2456,20.9006,0.931317,0.94116,27.1161,27.5538,199.335,197.718
1.87274,1.86192,69.7806,67.2567,2.76009,2.77366,7.16217,7.40796,8.74648,8.5197,30.0305,32.4358,29.4675,29.1973,0.98603,0.983819,28.8434,28.1804,161.094,161.157
1.83992,1.83731,80.3842,77.1955,4.3968,4.49048,8.01933,8.17337,13.039,13.5205,13.9952,13.4652,21.6806,22.0462,1.00534,1.01436,30.4889,28.9612,121.495,124.16
2.46448,2.43796,63.2904,64.9964,2.3586,2.37383,7.42271,7.51927,10.141,10.2822,8.95022,8.93988,34.6392,34.3622,0.993926,0.984843,25.3759,26.835,165.503,166.923
2.25995,2.38209,60.074,58.749,2.80448,2.82244,7.46112,7.2932,6.72013,6.5884,11.1041,10.8164,20.8966,20.2285,0.998576,0.99057,26.7999,25.3578,169.655,170.183
1.84834,1.78982,66.7012,64.822,4.72953,4.69867,8.03335,8.21831,6.84028,7.13791,8.8349,8.74135,18.7299,19.3305,0.99086,0.990578,28.9706,29.6583,176.488,179.743
2.59163,3.03854,65.8727,67.0334,4.889,4.90184,8.67815,8.49469,7.95342,8.0142,10.5483,10.5892,20.9131,20.7265,0.985375,0.981863,26.2457,25.5608,181.603,182.256
1.69218,1.63402,87.2161,85.706,4.63238,4.57966,12.7808,13.1974,12.9962,14.2974,16.368,18.0888,22.6487,22.5477,0.981373,0.988422,29.306,29.8202,110.652,111.21
1.94857,1.85721,74.7289,78.2428,2.68283,2.69181,7.90424,7.68746,16.5207,17.2333,12.6903,12.6358,38.6247,36.9953,0.978518,0.979561,28.4008,30.0211,161.363,162.222
1.80647,2.01659,80.6957,79.2059,2.8287,2.87977,8.70653,8.91485,14.5211,16.4919,16.9312,16.5693,19.7141,19.6327,1.03384,1.03612,28.3132,28.0907,103.341,102.655
1.75377,2.02053,68.2826,66.0309,4.57039,4.39426,12.0457,11.8447,7.46799,7.66362,12.8854,12.8691,22.3149,22.7857,0.980908,0.974969,26.2153,26.3706,259.16,255.349
1.59759,1.58594,68.0046,69.3237,4.09471,3.99659,8.54067,8.84156,8.60765,8.67659,13.1044,12.9058,19.6281,19.5463,1.03156,1.04148,29.1634,29.8574,177.125,173.662
2.12132,2.10915,87.9358,88.3687,3.33151,3.33462,9.35187,8.93166,6.30768,6.27167,16.6461,16.8425,21.3777,20.8716,0.972068,0.982097,30.3073,30.6328,134.518,132.739
3.28461,3.4009,59.0963,60.4391,4.65246,4.62452,8.56533,8.96118,15.2918,15.3536,14.1147,14.2017,24.8736,23.7867,0.987721,0.983353,33.7436,33.7457,174.647,182.168
1.82967,1.82423,65.1501,66.2429,3.70149,3.91261,11.6734,11.6475,6.18588,6.83828,14.0939,14.4577,32.1889,31.3322,0.994785,0.989177,31.491,29.743,110.111,110.085
2.70321,2.6033,95.305,94.2715,4.23408,4.147,8.51599,8.57838,14.5294,14.9817,12.6086,12.4202,20.5525,20.3919,1.0039,1.00534,28.2038,28.9889,185.526,199.254
3.15441,2.90885,71.8003,73.0896,6.09385,5.95346,10.8291,10.418,5.01253,5.04181,14.2936,14.1966,23.4805,23.5542,1.05568,1.04892,29.1793,30.1875,185.539,189.138
2.18785,2.10986,54.4337,56.5986,3.2823,3.19386,11.4676,10.9911,10.7744,11.2021,11.6718,11.4595,23.1292,22.7552,0.959703,0.972088,24.7966,25.748,106.43,102.912
2.11627,2.06745,74.8578,74.6087,4.76708,4.73599,8.63637,8.50424,7.07718,7.05117,25.7199,25.9326,19.1294,18.4326,1.23013,1.23956,24.1157,26.3331,149.006,148.468
1.5714,1.57767,70.5175,68.2146,3.06668,3.06106,7.38202,7.48666,7.0407,7.00223,20.1848,20.2527,20.7956,20.0162,0.981709,0.977868,30.2598,30.6574,173.353,172.893
2.47515,2.29249,68.3276,67.951,3.80555,3.74143,8.61682,8.56053,10.1522,10.0416,12.1289,11.7595,21.7041,20.6842,0.978621,0.978721,32.0119,31.2427,186.594,186.141
1.98341,1.95145,77.6959,80.6572,3.21751,3.26986,8.15972,8.11348,9.93321,10.0291,11.8325,12.1019,19.436,19.1499,0.997366,1.00832,28.9057,30.3749,112.442,110.891
1.57614,1.63517,86.3739,87.7008,2.75692,2.6895,8.62089,8.56068,8.78272,9.27473,11.0962,10.7906,12.4448,12.5876,1.01675,1.01493,26.9302,25.9114,117.153,118.883
2.50986,2.35664,71.0785,79.2855,3.64397,3.12238,9.13181,9.18082,5.97084,7.34987,18.3136,18.0421,34.5074,34.6308,0.981901,0.978339,24.3901,27.3536,208.578,207.447
2.01466,1.98997,85.9021,87.3223,3.33961,3.40526,8.47316,8.49656,5.46472,6.07966,17.2081,17.4626,23.4753,23.1874,0.976406,0.972184,25.3334,25.2307,105.109,107.022
1.74883,1.79913,69.7744,73.0426,4.29163,4.40081,8.66393,8.97256,8.79639,9.01906,10.9798,10.8863,20.6271,20.4416,1.02136,1.01665,25.7677,28.2093,102.215,101.463
1.9335,1.88438,56.7208,55.6596,2.70387,2.69516,9.81427,9.53874,7.01964,7.03979,8.52902,8.7805,22.7285,24.7887,0.977883,0.952719,34.349,32.8844,119.143,121.898
2.87299,2.76278,81.1461,78.1508,3.41055,3.43389,8.38803,8.47234,8.60809,8.73414,14.7494,13.0927,22.6138,21.9159,1.01488,1.02535,31.6334,34.1858,191.675,182.504
2.60084,2.82121,60.6118,60.5007,3.90942,4.0399,8.56735,8.5875,17.8526,17.3037,14.3181,13.4779,32.8783,33.1306,0.971373,0.973586,29.6821,26.8594,197.47,189.837
2.37972,2.43768,74.2505,68.9393,4.97581,5.11096,9.85115,9.81927,10.6962,10.6683,13.0075,12.6626,22.9321,22.1305,0.990253,0.992827,26.0436,26.3709,179.903,183.639
2.45589,2.65795,72.1921,71.0052,4.60301,4.55496,8.3503,8.09388,10.3748,9.85973,16.3394,17.6647,20.278,19.4963,1.00579,1.00896,29.5998,30.4564,105.887,105.138
2.4327,2.44296,75.0247,74.69,4.60807,4.30737,8.34107,8.20567,8.78553,8.67539,27.8304,26.9285,28.2423,27.7992,0.984,0.970278,29.6276,29.9958,101.735,102.662
1.91542,1.90262,80.2332,75.3638,4.34085,4.29057,9.74724,8.90913,7.66229,7.45896,15.967,15.9691,19.7119,19.7076,1.09872,1.10618,28.1453,25.5689,209.999,211.663
2.37628,2.1443,76.9855,77.7804,3.34935,3.32388,13.8698,13.9155,7.04783,6.81796,12.5223,12.7843,33.4636,33.1694,0.970161,0.987986,25.761,26.7256,120.395,122.779
2.69363,2.79959,54.3204,54.3367,3.0187,3.01168,13.0966,12.558,13.5768,12.5671,9.30502,9.67821,22.2098,22.2402,0.971091,0.984998,29.4959,31.0606,120.934,121.552
2.54703,2.59322,68.9992,64.7468,2.52298,2.5834,9.09067,9.07426,6.19896,6.16272,13.6087,13.9578,23.5184,24.2451,0.969437,0.970941,28.9829,29.148,165.922,166.201
1.79537,1.78107,68.0936,66.5544,2.65167,2.64158,8.29498,8.30524,9.98582,10.8378,13.8359,13.7051,21.894,21.6592,0.959685,0.980334,30.0533,30.3063,105.791,104.192
1.98896,1.8567,66.7144,67.8046,3.79537,3.82376,8.49455,8.51269,7.04987,6.62977,13.2149,13.2937,22.478,22.4798,1.0156,1.01648,25.5364,25.5098,169.992,180.052
1.84637,1.72517,66.6279,66.2051,3.54127,3.46966,11.0606,11.0707,10.2809,10.1763,19.5179,19.8855,20.052,19.8444,1.01196,1.01618,35.9975,35.2297,107.054,104.075
2.05003,2.0565,69.9351,72.0027,2.60331,2.5891,7.97378,7.9746,10.0807,9.93888,7.92501,8.15579,21.4948,21.1365,0.994685,0.972607,29.5576,28.2139,182.307,180.572
2.17554,2.21283,78.9988,76.9452,3.00964,3.00746,8.87529,8.61729,5.96353,4.92769,9.19339,8.89342,26.7572,26.4747,0.933089,0.930711,24.8788,25.9372,187.93,198.688
2.01511,2.0821,70.5917,68.1422,3.42082,3.43413,9.06348,8.42818,6.43189,6.5169,13.1807,12.6812,30.6763,30.661,0.977643,0.977335,29.9015,31.0151,134.377,131.722
2.25121,2.27232,73.7985,77.486,4.2894,4.32404,8.7513,8.4288,7.09486,6.97843,12.9686,12.8033,19.1617,19.1963,1.00498,0.99652,29.5615,30.3981,207.025,208.137
2.4039,2.3061,65.4574,64.5947,4.48578,4.54848,14.5519,14.6323,7.0688,6.9588,13.0116,13.6569,20.71,20.9085,1.01906,1.03345,27.3237,27.5899,196.679,191.395
1.72705,1.73493,87.2405,91.8796,3.29076,3.31127,7.51235,7.4523,8.60376,9.37389,20.3833,20.1031,22.5026,22.0823,0.990801,1.005,25.6322,25.0511,153.711,153.573
1.8183,1.72639,67.7316,70.8632,4.24472,4.14786,8.29124,8.36977,12.4664,12.2548,11.077,10.7823,35.1424,33.1514,0.982729,0.982472,30.8585,29.8069,179.17,173.713
1.6929,1.6657,89.8616,88.3417,3.47288,3.59701,9.33552,9.23972,8.24281,8.57178,17.4043,17.2435,24.1765,23.0412,0.921564,0.933724,26.7538,27.3292,107.25,108.821
2.0005,2.00141,86.6061,88.5314,2.79152,2.80702,9.01082,8.87481,7.49548,7.5205,10.2146,10.5079,32.1317,35.0639,0.963412,0.962405,25.8894,24.8582,76.6575,75.5138
4.35161,4.33183,48.0031,52.1387,4.01876,4.06226,12.6069,11.5788,6.13072,5.78802,13.0814,13.1285,20.4026,21.017,0.943264,0.955089,26.3841,26.0145,194.52,195.552
2.08506,2.22855,69.3235,69.3796,4.36551,4.55837,8.80178,8.8491,6.99892,6.98364,9.01737,9.12475,21.4819,21.4081,1.0083,1.00522,29.0771,28.7596,198.164,202.08
1.63999,1.63748,61.6772,65.9377,3.72317,3.75575,19.7714,20.1319,9.31124,9.4612,11.2948,10.8756,22.5628,23.7365,0.991415,0.990974,26.0859,26.0923,103.668,104.832
1.89879,1.79365,136.422,134.356,4.49059,4.5285,8.63958,8.56727,7.15593,6.8893,10.5162,10.7076,23.0569,22.6886,0.975087,0.967979,30.8414,28.4332,183.466,195.917
2.76363,2.5728,75.079,76.1329,3.33178,3.34161,10.6238,10.8915,6.12957,6.14077,15.2796,13.5789,32.6091,34.3363,1.00845,0.968059,26.3809,25.4548,117.87,117.117
1.39727,1.40996,75.4107,70.4579,2.70398,2.70829,7.35884,7.49409,7.05103,7.94186,21.9272,21.8958,33.5441,34.2743,0.975803,0.992704,26.9093,25.6295,162.738,163.147
2.07772,2.09313,84.1986,85.5216,2.27849,2.27606,8.8762,8.45204,7.71575,7.89911,10.0596,10.7339,19.5209,19.9696,1.02055,1.01694,26.2404,25.2634,162.404,160.677
4.50354,4.4307,73.5882,70.7347,3.02471,3.00689,7.44126,7.43531,7.12252,7.206,12.305,11.766,21.1553,21.5318,1.00049,0.989026,28.6903,28.2946,156.109,159.365
1.98981,1.7745,73.1419,70.4322,4.22311,4.33259,8.92047,8.95422,7.26375,7.30144,14.2536,14.3465,20.9491,20.29,0.984548,0.988567,30.449,32.0502,184.077,188.772
1.62241,1.60942,86.601,85.8351,2.77758,2.7595,7.83686,7.81505,15.352,14.0587,24.6591,24.9148,23.0474,22.8809,0.97549,0.970351,29.9944,28.9197,174.354,171.608
2.05371,2.0832,116.852,113.162,3.44387,3.4535,9.5295,9.69814,9.46226,9.70619,9.25307,8.24355,22.8365,23.6415,0.95052,0.934969,29.5793,30.1238,152.519,158.994
2.20607,2.40057,71.6291,74.155,3.87447,3.87435,8.72319,8.98362,8.93334,8.90047,18.0994,18.1439,20.5501,20.4853,0.988577,1.00455,24.6571,25.6196,190.816,192.914
1.49377,1.52355,77.4225,77.0209,3.95186,3.92062,7.96081,8.71726,5.53168,5.75519,13.6836,13.7783,28.6753,27.3012,1.00642,1.01583,28.1429,28.6212,105.689,105.994
2.46887,2.84097,53.3948,53.4189,4.08343,3.80856,8.51406,8.6021,13.6828,12.9329,11.461,11.8488,19.0138,20.1707,0.974527,0.974578,27.711,26.1823,187.093,191.159
2.72405,2.46649,70.7771,73.1889,2.5795,2.63069,8.61556,8.04454,6.29376,6.46379,18.1946,17.4576,21.8562,22.5123,1.00508,1.00415,25.184,26.2341,114.572,114.012
1.64809,1.69815,81.2299,80.4745,4.67642,4.82567,8.79774,8.62166,10.4816,10.4272,15.8962,15.1404,20.9358,21.0052,0.980357,0.972192,25.2343,27.9732,177.209,179.741
2.43547,2.50588,66.8363,64.7732,4.34579,4.31038,8.70306,8.48334,6.37073,6.1196,11.2624,11.2176,19.6577,20.6934,1.02273,1.02497,26.3762,27.5904,181.322,191.568
3.18607,2.95062,104.451,101.835,4.32249,4.66865,9.43389,9.141,8.21341,8.30025,12.0672,12.0551,20.0047,19.9532,0.94597,0.962518,29.3347,28.7088,179.943,172.591
2.17373,2.15463,79.4512,74.7867,3.39964,3.41504,9.48938,8.96757,9.92536,9.44017,10.1785,9.98561,20.7367,20.8248,0.979562,1.00695,25.9257,26.5705,121.565,121.856
2.09166,2.11427,69.1703,70.7345,4.44893,4.63098,8.19872,8.1798,7.45869,6.79478,13.3037,13.1561,19.0962,19.8986,1.00756,1.00705,25.8438,24.838,113.202,112.803
2.23446,2.06539,98.2158,103.159,2.69934,2.65664,6.70355,7.00219,7.69824,7.60481,17.855,17.6022,20.2089,20.195,0.988677,0.993985,30.4626,31.1458,105.894,105.689
2.62481,2.55174,53.932,50.7663,4.1505,4.19223,8.62603,8.23984,15.4657,12.6776,11.4912,11.8394,22.9428,22.365,1.01184,1.00678,29.2573,30.7527,174.057,172.724
2.20356,2.28477,75.282,76.7485,2.9803,3.0006,8.48613,8.45935,7.37824,7.45775,9.79153,9.52855,28.5302,28.8825,1.05806,1.06885,28.5916,26.3033,101.235,101.936
